T1,T2,T3
0.8222991,0.8398498,0.83558255
0.9266764,0.893738,0.90077555
0.8267176,0.8820288,0.83094686
0.85079944,0.77363664,0.81281614
0.9309553,0.93501896,0.927793
0.9182103,0.9418261,0.9088553
0.8796216,0.854193,0.86420524
0.8615971,0.85397714,0.85095704
0.8107951,0.73220384,0.68647105
0.9183929,0.79330546,0.81169724
0.78855574,0.77667654,0.7474009
0.8933119,0.8276479,0.8529686
0.8808237,0.8764595,0.862046
0.88328373,0.87118167,0.8965337
0.92618334,0.91485023,0.8891692
0.83525914,0.7784981,0.7665411
0.9062314,0.8627127,0.8313142
0.89026666,0.7667483,0.6965291
0.91627276,0.90005136,0.9457685
0.87304807,0.8668004,0.8523152
0.8751488,0.8393956,0.81340706
0.96141875,0.9298658,0.91647005
0.70192844,0.7109988,0.70697564
0.9100362,0.91920525,0.8977765
0.8848222,0.81694,0.7958988
0.90252304,0.8382873,0.8726454
0.92103434,0.8981543,0.8988476
0.8849062,0.88236743,0.84700537
0.9644275,0.96222275,0.9599947
0.78266716,0.81404805,0.79638386
0.91613376,0.8828776,0.90714955
0.88472164,0.8725238,0.85197383
0.9213588,0.9134459,0.8443128
0.9190746,0.88179994,0.86302364
0.81594837,0.7355761,0.75598526
0.7945054,0.7710979,0.7170768
0.8687202,0.8534044,0.85673237
0.9517281,0.9269817,0.92327845
0.9410058,0.93688875,0.9321602
0.7433685,0.7457204,0.75028706
0.8658051,0.8456653,0.84104687
0.8989581,0.9034387,0.8723418
0.7581148,0.77216905,0.76693404
0.69170934,0.66704345,0.5922014
0.92099875,0.9205376,0.93504554
0.82225454,0.78213865,0.78537
0.93396294,0.8986848,0.9046347
0.82416904,0.8238307,0.8209303
0.9259683,0.8774959,0.86488587
0.79528785,0.806346,0.78932166
0.83250433,0.87416327,0.8543927
0.92005205,0.9091723,0.90707266
0.8127476,0.80674136,0.7730992
0.84371287,0.8342261,0.815084
0.8722918,0.87343085,0.8631244
0.887066,0.8604944,0.8824408
0.9074892,0.89929473,0.8825843
0.93039006,0.91957617,0.8291863
0.93506193,0.9342613,0.9162692
0.87903094,0.76240563,0.7799818
0.92215264,0.8741372,0.87460583
0.92613864,0.9336066,0.9327133
0.9362811,0.94663197,0.9268098
0.9211695,0.89036494,0.84927607
0.92507017,0.88409007,0.9102317
0.9329504,0.9375064,0.9337749
0.8387055,0.8427784,0.8396748
0.9105831,0.89122844,0.9313619
0.86117315,0.8500475,0.8466327
0.94080275,0.881702,0.8782239
0.84070027,0.79653907,0.7990118
0.9386605,0.9358488,0.934093
0.87403226,0.8738538,0.8839104
0.91615844,0.9012488,0.8563971
0.88897115,0.8829671,0.8712405
0.85730875,0.8532781,0.86346716
0.7227021,0.7810422,0.727857
0.8176509,0.86128056,0.83828133
0.9089968,0.9138577,0.9077162
0.89221954,0.7829465,0.7908629
0.802388,0.8177644,0.78780526
0.93511444,0.90861636,0.8829576
0.7726318,0.8066989,0.76771486
0.88811743,0.8964728,0.90619016
0.9318451,0.87342846,0.8594116
0.7658253,0.75317085,0.73338395
0.7334418,0.68930334,0.70741695
0.9184112,0.82954884,0.85463834
0.86420745,0.852524,0.790947
0.8693569,0.85597956,0.84536386
0.87699467,0.85116506,0.8561747
0.8549545,0.79393566,0.815077
0.8814912,0.87513214,0.8477961
0.87148345,0.8533816,0.8140689
0.913624,0.85874856,0.8053651
0.88819695,0.8693235,0.83059365
0.8717667,0.8354963,0.8180522
0.973681,0.8985642,0.83889806
0.9159875,0.9020803,0.9062475
0.795895,0.8034188,0.78654426
0.88212115,0.820124,0.8362343
0.96442443,0.96144,0.95345
0.87735283,0.90009165,0.8398669
0.9213216,0.9134738,0.91199476
0.8353202,0.8330605,0.8307248
0.8515242,0.7574152,0.74641716
0.9485087,0.92688066,0.90546644
0.93282855,0.83836746,0.82688797
0.7516197,0.8050541,0.76663804
0.93220437,0.9037826,0.8969094
0.90730685,0.9028834,0.8943719
0.69383967,0.668767,0.6366458
0.7633478,0.7451227,0.74844617
0.9094014,0.90500844,0.91119176
0.7655575,0.76549554,0.806184
0.9329345,0.92396045,0.92611754
0.9198744,0.92242175,0.92104584
0.91221553,0.89696956,0.8889364
0.90246916,0.8830985,0.85777134
0.88035303,0.86070246,0.8566066
0.7074263,0.67687654,0.6821327
0.7396429,0.7580924,0.7449882
0.9386164,0.944862,0.9319696
0.7508544,0.76617074,0.7286369
0.8871837,0.8192893,0.8255383
0.8989967,0.7817926,0.7525449
0.8993647,0.8413469,0.8197198
0.8547323,0.8081554,0.8031331
0.78107995,0.76322794,0.7460423
0.9172847,0.8841156,0.9054068
0.93688494,0.927495,0.9252023
0.9108578,0.87032557,0.867252
0.78603673,0.757036,0.7735834
0.7333231,0.749057,0.71643496
0.8821373,0.8630018,0.86302906
0.7542499,0.7691173,0.70753354
0.9411065,0.93793416,0.93641496
0.92719233,0.9569427,0.94984674
0.8898274,0.88208115,0.88352656
0.9315572,0.7535664,0.66457343
0.87786067,0.8682262,0.8708749
0.8540311,0.8471768,0.86429983
0.9415492,0.9403304,0.9292389
0.8872253,0.8448181,0.8241605
0.90273607,0.88955057,0.83000255
0.89539015,0.8391757,0.8152597
0.65175945,0.65544504,0.6375235
0.942605,0.94843686,0.9449142
0.92097855,0.9127402,0.91513354
0.896613,0.8899351,0.88799274
0.91497207,0.83955115,0.8404504
0.86348414,0.8751422,0.87191343
0.8981335,0.87216914,0.9096333
0.96320677,0.96711445,0.939118
0.7335665,0.69444436,0.68464524
0.96345794,0.9115801,0.9017852
0.94701016,0.94866073,0.95367694
0.9068157,0.89426863,0.9226012
0.87330955,0.75724804,0.72557837
0.9142631,0.91332364,0.9155441
0.95373535,0.9383669,0.9519888
0.8923917,0.8683547,0.88408923
0.92208016,0.88538337,0.8492221
0.91170394,0.9120089,0.8921809
0.8409872,0.8231762,0.8274499
0.9472263,0.94982755,0.96146536
0.7892355,0.76773214,0.71292907
0.9341537,0.91808105,0.89122725
0.8713837,0.84315985,0.84654814
0.7882815,0.782053,0.7790101
0.85962903,0.79755104,0.7663404
0.7118744,0.7676897,0.7599338
0.88775736,0.910523,0.8670215
0.7851399,0.8034147,0.78285706
0.8778563,0.87355775,0.86609674
0.938709,0.94280136,0.9438604
0.81668913,0.76212496,0.721447
0.6985351,0.70720655,0.7224959
0.8859906,0.8657614,0.8723095
0.8291819,0.8024342,0.79450035
0.75410914,0.79067814,0.69988966
0.85112405,0.81009847,0.86077344
0.8657511,0.83969176,0.84586936
0.8528693,0.84149116,0.83496606
0.74379116,0.76884484,0.65951973
0.8964466,0.9093156,0.87094975
0.83726645,0.84541726,0.81933916
0.8067973,0.7721709,0.7632557
0.77984095,0.78781235,0.77205396
0.7475672,0.7392983,0.7290996
0.895135,0.88228977,0.8815647
0.89027244,0.87708336,0.85010004
0.8787253,0.8975442,0.89253
0.89413536,0.8694962,0.88028663
0.88144064,0.8535043,0.81737494
0.10962719,0.08703685,0.08667147
0.8369595,0.78292984,0.78208625
0.5360425,0.42141116,0.42832434
0.73473823,0.74148434,0.74486864
0.87668633,0.86195797,0.8957465
0.844965,0.83653533,0.8207327
0.90606576,0.9040537,0.9010099
0.9111185,0.9062071,0.87566805
0.7725127,0.7744505,0.7402047
0.8804701,0.8704296,0.860161
0.9574601,0.910776,0.86487913
0.8777869,0.8821715,0.8260218
0.88578963,0.91030246,0.9106456
0.40028858,0.42005903,0.39388204
0.7824117,0.8152817,0.8083421
0.66906095,0.6502022,0.6609061
0.86019444,0.8760922,0.8798414
0.9096065,0.8966756,0.82168067
0.94537514,0.9354511,0.9353584
0.7911185,0.76435316,0.76977026
0.825653,0.8366672,0.82099605
0.8562624,0.85048836,0.82419574
0.834343,0.8353739,0.85477114
0.9356319,0.9442034,0.93643713
0.9316019,0.878406,0.8689414
0.91719425,0.91371185,0.90933144
0.8887119,0.82165015,0.75530523
0.83342826,0.8186468,0.8253206
0.7490517,0.7441482,0.7750861
0.86323166,0.8097645,0.7806449
0.92698264,0.92051566,0.88442934
0.89457524,0.8800398,0.8635547
0.9152781,0.92882186,0.8947865
0.9501637,0.93541574,0.92369854
0.8999405,0.8927877,0.8840271
0.8258567,0.8241708,0.8216021
0.8610309,0.86030483,0.8256972
0.95943695,0.9427215,0.94848275
0.8771702,0.85481787,0.86482537
0.84597534,0.8803803,0.840703
0.8448124,0.8119234,0.8553566
0.8127831,0.8113959,0.79481107
0.8587561,0.8582615,0.850564
0.9384525,0.93291634,0.92676425
0.784772,0.74813366,0.73929566
0.7410499,0.7585137,0.76631653
0.7707957,0.7300611,0.74931663
0.8790944,0.8012011,0.80079174
0.87539077,0.8728899,0.824753
0.96368104,0.95415354,0.95635366
0.8999928,0.88346183,0.89760375
0.92882067,0.89829063,0.9060726
0.8635294,0.82992435,0.81956744
0.7974403,0.74242544,0.6440886
0.82860976,0.77148163,0.7966672
0.9276488,0.94692934,0.8928337
0.9399,0.934267,0.9225459
0.8190396,0.8470452,0.7537203
0.7436116,0.7799235,0.80440164
0.81136376,0.80538034,0.7520614
0.86878586,0.8756702,0.85719454
0.78282654,0.8018809,0.8110701
0.77694684,0.7909344,0.7591691
0.94180727,0.95358574,0.92934
0.85973537,0.82030153,0.85317314
0.81840587,0.8158053,0.791129
0.8937861,0.912088,0.8783239
0.95309365,0.9481951,0.9297198
0.89970696,0.85272735,0.7695756
0.90825963,0.8946152,0.91262376
0.8896058,0.88596505,0.84660673
0.7801636,0.7488884,0.76748407
0.93082833,0.91382873,0.9059598
0.85216826,0.814627,0.8139064
0.9248985,0.8930733,0.89076865
0.80423516,0.82421225,0.6424667
0.71133995,0.67470884,0.67597485
0.9320321,0.915921,0.8688462
0.9030355,0.8316347,0.8299291
0.9101994,0.9001312,0.904072
0.93174344,0.8676758,0.91158396
0.918583,0.86343807,0.8098526
0.6819376,0.66485584,0.6857534
0.852927,0.8652892,0.8206866
0.9096169,0.85719216,0.8329711
0.8151483,0.7912892,0.79082733
0.9120964,0.8723758,0.88681483
0.67825115,0.71815974,0.7007811
0.8155275,0.83102626,0.803177
0.88448966,0.8366739,0.8189559
0.880261,0.8899044,0.86597246
0.7986176,0.77806574,0.803991
0.95649385,0.9356253,0.9278854
0.9246367,0.89413375,0.91847193
0.81014705,0.8100757,0.78805214
0.93929857,0.92774725,0.904161
0.70057714,0.7319834,0.72740954
0.8395248,0.8284345,0.8187653
0.7881078,0.8010063,0.8103515
0.8782347,0.8792926,0.87753296
0.72589207,0.65332377,0.5986717
0.92976993,0.936306,0.9203037
0.6167523,0.61454666,0.593875
0.883301,0.8896766,0.8691484
0.9206199,0.9247898,0.850731
0.8610917,0.92042893,0.83112204
0.9088489,0.92676884,0.9192033
0.8675185,0.86585915,0.8422693
0.689467,0.7764992,0.71001685
0.80412596,0.6575315,0.74798244
0.8668928,0.86470115,0.8254107
0.93697834,0.8909859,0.9162203
0.85336024,0.8288289,0.8799824
0.8534168,0.8578195,0.848266
0.8261091,0.82364476,0.82063806
0.8491908,0.8449829,0.8118627
0.9174751,0.90462184,0.9079507
0.8187709,0.7992858,0.7572557
0.7322476,0.6501757,0.65735006
0.95544153,0.96011585,0.9605919
0.88877356,0.7241628,0.72703505
0.93227494,0.92006755,0.9160375
0.8154781,0.7738386,0.7520481
0.9174957,0.9335766,0.9144659
0.8681218,0.81189334,0.79302
0.9120434,0.8912439,0.8832352
0.8346214,0.8228991,0.826808
0.9195849,0.9073691,0.8853908
0.91328377,0.88195544,0.85789883
0.82050025,0.65361226,0.6647901
0.81147426,0.7875426,0.8043146
0.89196944,0.8707644,0.7568133
0.77032214,0.73837054,0.69202465
0.8685189,0.8581383,0.8432223
0.91877544,0.85134953,0.8527981
0.91215193,0.8728513,0.87767667
0.90284956,0.87917453,0.8868599
0.8740352,0.85044426,0.89231193
0.8467567,0.81763303,0.80068505
0.8855214,0.87695414,0.9010516
0.8236783,0.7463857,0.7296157
0.92793727,0.8969736,0.8898719
0.888775,0.8810002,0.86232746
0.80306387,0.7508222,0.7264462
0.8779819,0.8602983,0.8696188
0.86962426,0.85696244,0.8077607
0.8853982,0.824541,0.8562943
0.8839371,0.6689234,0.5982654
0.8577234,0.87264085,0.7704085
0.899741,0.91365004,0.9124671
0.93778193,0.935129,0.9276262
0.8870383,0.8389396,0.7633308
0.87066555,0.8640833,0.7956548
0.9459728,0.91777074,0.91333425
0.9243337,0.9365578,0.92271423
0.8880888,0.90210867,0.9025252
0.90265435,0.87709606,0.8775007
0.9109576,0.90581465,0.8919363
0.7877687,0.7851808,0.64476764
0.55419725,0.49130774,0.47570896
0.94353485,0.88835406,0.8914052
0.8652501,0.7952681,0.81127405
0.8354718,0.7817971,0.8385179
0.90996695,0.9090048,0.81621945
0.8377098,0.7965226,0.82842505
0.7435513,0.6782317,0.71163654
0.9195769,0.9063675,0.8914146
0.8681387,0.8455539,0.8201995
0.85459757,0.7638533,0.76591456
0.87213606,0.80535066,0.77541614
0.8388464,0.76188815,0.7488973
0.7642794,0.7871964,0.68749225
0.86341834,0.8422816,0.85322493
0.9113876,0.8804871,0.88469017
0.95215327,0.9316338,0.93191
0.7698616,0.73216337,0.74085975
0.8646214,0.8136604,0.82805866
0.82196957,0.82104784,0.84049666
0.9038694,0.8776523,0.9195467
0.9354824,0.9083562,0.8951156
0.91022515,0.9030439,0.9023051
0.93716514,0.9233209,0.7700555
0.875444,0.77703196,0.74608314
0.8891829,0.8777292,0.86140347
0.8965934,0.9166632,0.87279904
0.79138446,0.75834584,0.7356944
0.84514636,0.78381985,0.7687851
0.7987062,0.8026737,0.8136027
0.84409827,0.69424313,0.65675527
0.85893804,0.7986614,0.79597884
0.93446314,0.9312371,0.9253364
0.8514378,0.87955475,0.867082
0.8043299,0.7320722,0.792201
0.8564781,0.84548765,0.86411554
0.746424,0.7375472,0.73066384
0.9068976,0.9143913,0.74144614
0.8807979,0.8602191,0.84574383
0.82584494,0.8392904,0.83815444
0.8980776,0.85197103,0.83736944
0.8346778,0.8334327,0.7903552
0.830186,0.81171876,0.7951613
0.7866982,0.6724702,0.71921587
0.8926777,0.8732032,0.8246716
0.9313299,0.9073401,0.89943075
0.7891316,0.75438726,0.74206066
0.8109876,0.76325643,0.7876031
0.9121641,0.7607087,0.89387316
0.8101708,0.8661393,0.81667054
0.73096704,0.7066902,0.7390063
0.9400782,0.896597,0.89213866
0.90594643,0.8789166,0.8870568
0.7681273,0.7449591,0.7448602
0.87367904,0.8063623,0.7592376
0.7829874,0.7394382,0.74685925
0.908472,0.91705346,0.89242756
0.8337096,0.72060597,0.7165127
0.8670396,0.8773859,0.8666061
0.8023548,0.7987855,0.814933
0.84493303,0.8045355,0.83241177
0.8570228,0.8656769,0.8592629
0.78424805,0.8690628,0.7689435
0.81695724,0.79692364,0.8133861
0.7860751,0.7578882,0.75262415
0.8412228,0.7815571,0.8127639
0.81837904,0.6975063,0.7091918
0.90928996,0.90262544,0.8875216
0.9445814,0.94822013,0.9489342
0.89499676,0.9085551,0.8638497
0.92077637,0.90660167,0.89726007
0.84035873,0.7813699,0.78011495
0.88018054,0.8324376,0.74221164
0.8349394,0.83007187,0.8188053
0.923236,0.91915727,0.87875843
0.8511542,0.858837,0.8451117
0.9141794,0.8677703,0.88466984
0.8868399,0.8858588,0.85950255
0.88720995,0.8626689,0.7905159
0.8714538,0.7957072,0.82123274
0.8196312,0.8002356,0.75702155
0.9113836,0.85135055,0.8488953
0.7873324,0.7758049,0.78068435
0.79536414,0.8090466,0.8036046
0.9013084,0.7700229,0.8619908
0.75918055,0.7598485,0.72743946
0.8203472,0.83540285,0.75443923
0.9333633,0.9178212,0.9131772
0.90115845,0.84523433,0.837908
0.8463355,0.8632648,0.88002145
0.8355796,0.81844693,0.8463475
0.96836495,0.90641594,0.89274037
0.5472877,0.5359286,0.4559195
0.72989196,0.7314356,0.804582
0.7839741,0.7242863,0.68169945
0.8844477,0.8654698,0.8804239
0.6408323,0.6390687,0.6245724
0.88925433,0.8843573,0.8835411
0.928503,0.92693734,0.9172465
0.90164995,0.890333,0.8807366
0.85513186,0.7834382,0.78955513
0.9578035,0.91604257,0.9191043
0.9075781,0.8922826,0.85101664
0.8728875,0.8150921,0.8280565
0.9045959,0.8710196,0.8714971
0.79319924,0.7410852,0.73851585
0.92260575,0.89037067,0.90449435
0.95419693,0.94836324,0.9366426
0.8696868,0.83639336,0.79177266
0.8758991,0.85496604,0.8004866
0.8117484,0.5913741,0.60041684
0.85706806,0.8584441,0.8447991
0.8756505,0.8639575,0.8407553
0.8237127,0.9032618,0.85635334
0.7969296,0.7011492,0.7255578
0.90774703,0.8991502,0.84848726
0.83761597,0.8422563,0.80089414
0.8668874,0.8742584,0.864985
0.61098844,0.5601304,0.5847947
0.79494184,0.7382442,0.72504205
0.93954283,0.92315805,0.92428094
0.8536275,0.86878455,0.8073718
0.83466697,0.838272,0.8166996
0.90698326,0.8582864,0.838659
0.83597004,0.7830126,0.6458893
0.91436744,0.886726,0.8144077
0.86375415,0.84839875,0.81854564
0.7949934,0.77891135,0.7594882
0.9244374,0.9585975,0.9168434
0.82993805,0.8130994,0.7762877
0.7293462,0.72679925,0.7343828
0.7042392,0.6615771,0.72921115
0.929603,0.93441385,0.93748945
0.87158775,0.8098771,0.7845119
0.776563,0.7917778,0.74719465
0.8667126,0.8036191,0.8141611
0.9451288,0.91884726,0.8682281
0.93291074,0.9260737,0.8355689
0.7634841,0.7863908,0.8047625
0.88858336,0.8810038,0.8305806
0.88362336,0.8472602,0.8343912
0.88541335,0.81484056,0.8055095
0.9048896,0.8369792,0.8796861
0.8667895,0.8606535,0.8796638
0.9090741,0.8856813,0.8484446
0.87808776,0.8813853,0.8533126
0.86124533,0.87581533,0.87358713
0.83414567,0.8407035,0.7927437
0.7606055,0.7587638,0.76964796
0.9008309,0.87625283,0.90148664
0.8258848,0.8460674,0.8440673
0.9051173,0.9176848,0.9168441
0.8438722,0.80491066,0.79611796
0.89140534,0.8650218,0.8321543
0.87728256,0.82833695,0.8401318
0.9535792,0.9574098,0.93868744
0.8486549,0.84144634,0.80891675
0.90829724,0.8964914,0.88701266
0.9316656,0.90184766,0.8703525
0.7719568,0.77969724,0.76807874
0.7737563,0.7588753,0.7353676
0.9183853,0.95256585,0.9282238
0.93405074,0.84308136,0.7619215
0.9024681,0.8400765,0.8255003
0.8985986,0.90112776,0.8906219
0.9339714,0.936562,0.94676477
0.880864,0.8571414,0.82386434
0.88749963,0.7872907,0.84721327
0.8361575,0.71932995,0.68655366
0.9353042,0.9164442,0.92323023
0.9019484,0.8344083,0.8394241
0.87919116,0.8651878,0.8841751
0.87519467,0.86706865,0.854947
0.9199418,0.9177843,0.9177843
0.91054165,0.8956405,0.8918041
0.9517741,0.9590009,0.9425108
0.81579685,0.84434366,0.82199967
0.90341854,0.9015144,0.90119094
0.94942117,0.9542012,0.9377259
0.87470365,0.8609501,0.86516535
0.7113467,0.70607626,0.66281664
0.93231547,0.93607044,0.8947072
0.8754559,0.87517613,0.8693603
0.92308265,0.9310729,0.9169764
0.7756834,0.7281113,0.718256
0.8989443,0.8103696,0.82368636
0.9237062,0.9329494,0.8449483
0.86816037,0.84383976,0.81642103
0.9561732,0.9591412,0.9533337
0.9056179,0.9049356,0.90084624
0.8995039,0.9310417,0.93275654
0.86777556,0.89728624,0.9018736
0.92902315,0.9240607,0.90479344
0.9220511,0.9247973,0.90924454
0.87607896,0.8255886,0.8396572
0.7183583,0.7012172,0.6825289
0.9418454,0.93830884,0.91808355
0.9384191,0.8343465,0.88950634
0.93975675,0.90770125,0.8375777
0.8963659,0.8722335,0.85007703
0.9254187,0.9293536,0.90269154
0.823283,0.77690375,0.807058
0.88224316,0.7483039,0.70787346
0.911551,0.89584374,0.8420559
0.9186225,0.7323194,0.7130442
0.92934155,0.8718854,0.8913435
0.97815734,0.763428,0.7503685
0.9518467,0.8965342,0.91129506
0.62732726,0.63555807,0.61273384
0.79500765,0.75504315,0.7769859
0.9421448,0.9501528,0.91752064
0.84310275,0.8879173,0.8712046
0.9290303,0.88632476,0.9007611
0.9460347,0.91721237,0.8637152
0.78034145,0.7728314,0.79147863
0.9522623,0.9179195,0.9301856
0.93824893,0.93960917,0.93540096
0.9252533,0.9211514,0.9175583
0.9166739,0.8994264,0.8952031
0.80286163,0.86676073,0.8519057
0.94738877,0.93886685,0.9401137
0.93628496,0.89637697,0.8793015
0.8618331,0.8431349,0.845567
0.9609895,0.8436935,0.8903042
0.9556336,0.92128325,0.92433786
0.7866088,0.8431114,0.7636565
0.8062705,0.81575257,0.79622006
0.8334649,0.8595602,0.8503972
0.77567196,0.7791482,0.7584388
0.64144266,0.55806094,0.6290667
0.8875513,0.85770327,0.8542403
0.78970146,0.8491479,0.70829713
0.91253537,0.88765466,0.87667054
0.9025922,0.8917397,0.8596471
0.8268062,0.86822814,0.79993635
0.8908951,0.8789425,0.8645841
0.95768595,0.9522977,0.93022496
0.8076438,0.7941879,0.72877735
0.9173332,0.87982106,0.88217026
0.9152483,0.8709375,0.9180671
0.8304213,0.85321474,0.83347535
0.731428,0.7253643,0.7225652
0.9162204,0.9165957,0.9163816
0.8312683,0.8395027,0.80548024
0.9696927,0.9623075,0.96052945
0.9200064,0.92646074,0.90749073
0.9059145,0.91285425,0.8954141
0.8980419,0.88860154,0.8788084
0.8845665,0.8692532,0.88169146
0.7429661,0.7399242,0.7234124
0.91880125,0.93435633,0.89699495
0.8790305,0.84745747,0.8616048
0.7458431,0.693714,0.6787344
0.9320408,0.9307512,0.89193547
0.853214,0.8648224,0.886268
0.9734159,0.9684625,0.97221524
0.846247,0.83475953,0.858681
0.8217155,0.8249374,0.8138574
0.87841856,0.891387,0.86191416
0.87073785,0.8360736,0.8285005
0.8443446,0.83362967,0.79626745
0.9261936,0.94161886,0.9378591
0.83011806,0.8027579,0.78853154
0.8382169,0.87405664,0.8150349
0.8676059,0.8313164,0.8025715
0.87299013,0.77394843,0.76172787
0.9291556,0.85213745,0.889866
0.8426464,0.8382019,0.8388661
0.8966099,0.8739353,0.85894936
0.86811215,0.93661815,0.88600576
0.9380603,0.93764925,0.92594016
0.85555553,0.8824922,0.8749807
0.88291,0.888251,0.8938775
0.80036414,0.78087217,0.7958084
0.95790505,0.8871364,0.9129299
0.8525101,0.8275823,0.82458687
0.91589284,0.8604499,0.841481
0.8934514,0.86268467,0.82967806
0.8348968,0.83471084,0.7721743
0.9264074,0.91670907,0.89764357
0.8895503,0.8700027,0.84673977
0.78823346,0.81422746,0.8093555
0.8693081,0.8619607,0.8726583
0.85268366,0.77456236,0.8033054
0.9267941,0.94712555,0.88731104
0.79704607,0.8329969,0.7772119
0.93083704,0.9274709,0.91876215
0.8546696,0.9003394,0.8798117
0.8877938,0.87668765,0.8709849
0.7714047,0.7523581,0.72544914
0.7447232,0.8356645,0.8196285
0.9151022,0.9107908,0.9077549
0.8990277,0.8870179,0.9034313
0.79483885,0.7821202,0.8005803
0.9570846,0.93905926,0.9266871
0.8927014,0.83404833,0.84948766
0.91228825,0.9107609,0.9227379
0.39947075,0.45471823,0.43735433
0.9013851,0.84994614,0.6322759
0.9549738,0.95068765,0.9338732
0.9066006,0.87176806,0.862049
0.8691634,0.86824226,0.85669917
0.9170624,0.8945929,0.8267584
0.90846705,0.90799284,0.87657595
0.94432193,0.9234759,0.9354694
0.8472313,0.8381871,0.83806604
0.91678363,0.90467906,0.91748893
0.9246627,0.916271,0.9077596
0.9504573,0.94190687,0.8954058
0.9045689,0.8955925,0.90083146
0.91656816,0.88511145,0.8728685
0.93160975,0.889904,0.8873957
0.88428247,0.839677,0.82282126
0.81738544,0.7803666,0.83289206
0.87008023,0.8739476,0.87744814
0.7067495,0.70683074,0.6956425
0.8438117,0.83316606,0.85006565
0.80311966,0.8401313,0.8168087
0.9123274,0.90410155,0.90975535
0.95044035,0.9521582,0.926662
0.9192773,0.91968954,0.9220469
0.8593435,0.86920756,0.8740064
0.88414085,0.8622692,0.84218085
0.8057451,0.80784917,0.82596743
0.8351016,0.82252944,0.8366322
0.91224337,0.9130649,0.88901734
0.9778129,0.96169764,0.95676726
0.85005945,0.85433424,0.83689153
0.9320519,0.9258163,0.919217
0.9022621,0.90764004,0.9083744
0.9008968,0.9069991,0.8957546
0.7960313,0.7889396,0.8033731
0.8113915,0.8143411,0.80542576
0.8431998,0.8104079,0.60015255
0.8705857,0.8294361,0.8324193
0.731209,0.6996419,0.68854046
0.8230236,0.82125455,0.8316412
0.9052805,0.90084505,0.8893602
0.76621944,0.923412,0.7745946
0.8846953,0.8701784,0.8501851
0.8435261,0.8623377,0.8618461
0.9124384,0.92325395,0.9169589
0.9115729,0.89134717,0.8875731
0.8666174,0.8536344,0.82276523
0.9103148,0.91168135,0.8925101
0.8292289,0.7912383,0.77382594
0.9495985,0.95045197,0.9533399
0.94597924,0.9243145,0.9290631
0.9315695,0.93138546,0.91630816
0.68511105,0.7223085,0.68795836
0.9124678,0.9157761,0.88447076
0.8761653,0.8535608,0.83796155
0.8021009,0.742282,0.7085195
0.922117,0.93648446,0.92017853
0.8621231,0.8783287,0.8726804
0.9131103,0.93511534,0.9390547
0.86672145,0.8713618,0.8657071
0.94700074,0.94232666,0.9278836
0.8781307,0.80712533,0.7885219
0.9159345,0.90896875,0.9043969
0.8897886,0.8876151,0.8927167
0.8676144,0.9012351,0.86789906
0.9188205,0.9118743,0.84911764
0.88644946,0.88761795,0.8685415
0.9223397,0.89922374,0.8914341
0.88168216,0.8706276,0.8697691
0.91121316,0.878083,0.86340034
0.9581017,0.95107627,0.9236412
0.9185264,0.88500667,0.89542294
0.90134645,0.8430013,0.8294984
0.89527804,0.83528113,0.80556315
0.91343766,0.88471824,0.87488854
0.89393055,0.9125342,0.89864534
0.89430815,0.88367283,0.8345015
0.93636954,0.93636864,0.94175303
0.81856036,0.80376863,0.7892112
0.86732304,0.7518096,0.82097447
0.95919573,0.9601958,0.9492338
0.92022663,0.8254936,0.85811615
0.87073636,0.89205927,0.8773488
0.93073434,0.8899196,0.8769454
0.84983504,0.84179795,0.831036
0.9206455,0.9198748,0.90862346
0.8603591,0.8186126,0.7913283
0.8722236,0.74055207,0.7571877
0.95060736,0.9303819,0.9158374
0.83583134,0.8490939,0.8154183
0.936728,0.90403134,0.90810174
0.8496129,0.7814604,0.71954405
0.85542357,0.87093866,0.8704511
0.8962402,0.8970231,0.9050355
0.88378346,0.7975,0.7890302
0.9118134,0.91508234,0.8980759
0.9407007,0.93855214,0.92976594
0.8914611,0.7835589,0.79279685
0.9070282,0.8892578,0.9015348
0.8159245,0.781946,0.7948877
0.86423755,0.801807,0.7891398
0.9308672,0.8650111,0.9141271
0.90866804,0.9001199,0.89481246
0.745238,0.77346474,0.7790271
0.88760734,0.81446123,0.8217588
0.95347553,0.930279,0.94389385
0.8916508,0.89364296,0.8715886
0.842692,0.80671436,0.845505
0.79629815,0.6682762,0.6427201
0.874798,0.9255807,0.84647477
0.9277156,0.90102166,0.900541
0.8635893,0.8851702,0.863642
0.8439075,0.860435,0.7691618
0.90815854,0.9079002,0.9221111
0.8929892,0.9124133,0.8808428
0.7620448,0.74150336,0.757373
0.84473574,0.81183165,0.81550884
0.9163171,0.9056875,0.86126345
0.8136411,0.81184936,0.7920181
0.8738253,0.8618262,0.8732266
0.556069,0.5858763,0.54540515
0.929399,0.8911696,0.90398264
0.906021,0.8666139,0.89785874
0.95054615,0.95146203,0.90089047
0.7725278,0.8284716,0.78637266
0.9028909,0.906974,0.89297533
0.8510136,0.8569234,0.8247987
0.8650105,0.78784984,0.8340671
0.8717666,0.8394332,0.8323693
0.87745315,0.8683201,0.8587476
0.946573,0.93557626,0.9373397
0.9157232,0.91237164,0.90825784
0.85869694,0.8548712,0.82401574
0.9604211,0.9452896,0.9305785
0.69873714,0.6857004,0.7426871
